主从表关联ID,帐号,数据状态,行政区划代码,行业代码2017,注册资金,上市及新三板、四板挂牌情况,上市挂牌时间,本公司是否为上市挂牌企业主体,上市挂牌企业年末市值,工业总产值当年价格,营业收入,其中主营业务收入,其中技术收入,其中技术转让收入,技术承包收入,技术咨询与服务收入,接受委托研究开发收入,产品销售收入,其中高新技术产品,商品销售收入,其他营业收入,净利润,从业人员期末人数,其中留学归国人员,其中外籍常驻人员,其中引进外籍专家,其中当年新增从业人员,其中吸纳高校应届毕业生,从业人员年平均人数,具有研究生学历位人员,其中博士,其中硕士,具有大学本科学历位人员,具有大学专科学历人员,接受高等教育前为非就业地户籍人员,技能人员,其中高级技师国家职业资格一级,技师国家职业资格二级,高级技能人员国家职业资格三级,中级技能人员国家职业资格四级,初级技能人员国家职业资格五级,中层及以上管理人员,专业技术人员,科技活动人员合计,科技活动费用合计,当年专利申请数
213265,914502236976022897,EN,4502,2689,3000,00,,,0,962,884.6,884.6,0,0,0,0,0,884.6,884.6,0,0,36.7,17,0,0,0,5,0,15,0,0,0,4,6,0,0,0,0,0,0,0,4,5,5,169.5,0
213269,9145020059686196XB,EN,4502,3670,8000,00,,,0,229936,235869,234014,0,0,0,0,0,234014,234014,0,1855,11774,84,0,0,0,19,1,86,0,0,0,19,11,2,5,0,0,1,1,3,10,16,15,7582,7
213271,91450200791349953Y,EN,4502,1499,191658.11,00,,,0,3600,20096,20096,0,0,0,0,0,20096,18096,0,0,-28115,167,0,0,0,17,0,160,0,0,0,35,80,0,0,0,0,0,0,0,20,46,30,1893,0
213289,91450200198584960X,EN,4502,3423,5000,00,,,0,12664.5,12664.5,12664.5,0,0,0,0,0,12664.5,12664.5,0,0,-1502.42,53,0,0,0,7,3,53,0,0,0,7,10,0,0,0,0,0,0,0,10,7,7,1013.16,0
213293,91450222589811446B,EN,4502,3670,15000,00,,,0,118800,89915,89915,0,0,0,0,0,89915,77732,0,0,-24,168,0,0,0,0,0,176,0,0,0,12,16,0,6,0,0,0,4,2,20,10,20,1006,0
213300,91450200557208968W,EN,4502,3670,41600,00,,,0,40891,35278,34668,0,0,0,0,0,34668,29568,0,610,322,112,0,0,0,35,19,108,2,2,0,30,53,8,0,0,0,0,0,0,8,48,48,4667,3
213304,91450200593241263H,EN,4502,0190,10000,00,,,0,0,22945.1,22945.1,13526.41,0,0,13526.41,0,9418.69,9418.69,0,0,2728.98,32,0,0,0,2,0,32,0,0,0,9,15,2,0,0,0,0,0,0,6,15,8,1464,0
213310,91450200067407550K,EN,4502,3595,3000,00,,,0,5600,4800,4800,0,0,0,0,0,4800,4000,0,0,774,28,0,0,0,0,0,29,0,0,0,7,20,0,0,0,0,0,0,0,4,10,8,418,1
213314,91450200796841621N,EN,4502,3499,10000,00,,,0,1120.67,1120.67,1120.67,0,0,0,0,0,1120.67,1120.67,0,0,168.94,15,0,0,0,0,0,15,0,0,0,5,3,0,0,0,0,0,0,0,4,6,8,163.02,1
213318,91450223768917158A,EN,4502,2022,42800,00,,,0,88379,87436,87436,0,0,0,0,0,87436,87436,0,0,73,121,0,0,0,19,0,118,0,0,0,1,7,3,0,0,0,0,0,0,12,8,11,397,0
213322,91450200057529175W,EN,4502,3670,5000,00,,,0,593686,494738,494738,0,0,0,0,0,420527,420527,74211,0,380,367,0,0,0,0,0,377,0,0,0,30,62,0,0,0,0,0,0,0,25,30,66,23200,7
213326,91450222756528323T,EN,4502,2613,42715.25,00,,,0,544047,485942,478106,0,0,0,0,0,478106,169109,7052,784,6374,479,0,0,0,5,0,422,0,0,0,2,7,0,0,0,0,0,0,0,38,41,50,15630,4
351369,91450200756512145Q,en,4502,3670,104886.36,00,,,0,756696,677106,677106,0,0,0,0,0,677106,677106,0,0,39164,656,0,0,0,325,10,714,3,0,2,41,57,20,0,0,0,0,0,0,28,37,85,20320,12
351370,91450221715133894X,en,4502,3670,8800,12,2006,2,4638641.94,1561021,1727932,1648244,0,0,0,0,0,1648244,1621265,0,79688,168885,2449,1,1,1,266,44,2411,0,0,0,267,350,300,22,0,7,2,4,9,46,107,292,52465.11,0
351371,914502046851666196,en,4502,3670,1200,00,,,0,108495,108495,108495,0,0,0,0,0,108495,7594.65,0,0,-11431,247,0,0,0,4,4,257,0,0,0,20,20,0,0,0,0,0,0,0,34,0,44,4339.8,0
351372,91450200MA5KC1WH5L,en,4502,6531,2000,00,,,0,0,315.53,315.53,0,0,0,0,0,315.53,315.53,0,0,-4.51,7,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,1,5,5,232.6,0
351373,914502005768465860,en,4502,2929,5000,00,,,0,10060,10060,10060,0,0,0,0,0,10060,9004,0,0,-47,21,0,0,0,3,0,18,0,0,0,0,0,0,6,0,0,0,4,2,6,6,12,59,1
351374,91450205MA5K9AHK21,en,4502,6560,1000,00,,,0,0,332.07,332.07,287.96,0,0,287.96,0,0,0,44.1,0,21.06,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,213.92,0
351375,9145020069023740XK,en,4502,6531,25000,00,,,0,0,28.08,28.08,0,0,0,0,0,28.08,28.08,0,0,47.64,15,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,4,11,7,4200,1
351376,91450204095118289C,en,4502,2929,3200,00,,,0,3000,2918.37,2918.37,0,0,0,0,0,2918.37,2918.37,0,0,15.63,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,113,6
351377,914502006851511699,en,4502,3391,10000,00,,,0,280902,262801,259202,0,0,0,0,0,259202,208960,0,3599,11508,271,0,0,0,0,0,272,0,0,0,37,45,59,160,6,6,43,49,56,7,35,25,6939,4
351378,914502006670281674,en,4502,4710,10000,00,,,0,0,46885.37,46885.37,46128.1,0,0,46128.1,0,0,0,0,757.27,443.81,25,0,0,0,0,0,25,0,0,0,1,10,0,15,0,0,0,5,10,10,15,25,2970.53,10
351379,914502003307110838,en,4502,7492,500,00,,,0,0,254.29,254.29,0,0,0,0,0,201.94,201.94,52.35,0,27.31,10,0,0,0,0,0,9,2,0,2,7,1,3,0,0,0,0,0,0,2,4,5,108.7,0
351380,124502004985966219,en,4502,7519,7790,00,,,0,0,10320,10320,9997,0,0,989,2749,0,0,0,323,1379,32,0,0,0,0,0,32,4,0,4,26,2,0,32,0,0,10,18,4,10,22,26,2031,0
351381,914502216697297099,en,4502,3670,2010,00,,,0,26565,15390.96,15390.96,0,0,0,0,0,15390.96,7695.38,0,0,101.77,24,0,0,0,2,0,25,0,0,0,3,1,0,1,0,0,0,0,1,2,2,12,923.4,0
351382,91450205682121466F,en,4502,2926,600,00,,,0,7117.54,7117.54,7117.54,0,0,0,0,0,7117.54,4555.23,0,0,259.5,30,0,0,0,0,0,30,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,384.35,0
351383,9145020075371063XJ,en,4502,6531,5000,00,,,0,0,11042.88,11042.88,0,0,0,0,0,11042.88,7730,0,0,134.12,20,0,0,0,2,0,20,0,0,0,2,13,0,0,0,0,0,0,0,0,0,10,773,0
351384,91450204096025789E,en,4502,3542,1000,00,,,0,3000,2870,2870,0,0,0,0,0,2870,2870,0,0,-515.3,14,0,0,0,0,0,14,0,0,0,1,4,0,0,0,0,0,0,0,3,5,5,330,0
351385,914502007597909336,en,4502,3511,3000,13,2018,1,10000,3582,3089,3089,0,0,0,0,0,3089,1210,0,0,181,8,0,0,0,0,0,8,2,1,0,2,3,0,0,0,0,0,0,0,3,2,5,501,0
351386,91450200330746534X,en,4502,3670,205000,00,,,0,253249.1,253249.1,253249.1,0,0,0,0,0,253249.1,45000,0,0,1191.99,15,0,0,0,1,0,15,0,0,0,13,2,8,3,0,1,0,0,2,1,6,13,5600,5
351387,91450200MA5KBUD922,en,4502,3351,51900,00,,,0,4652.35,4430.81,4430.81,0,0,0,0,0,4252.36,4252.36,178.45,0,-96.43,20,0,0,0,6,1,15,1,0,1,4,12,0,0,0,0,0,0,0,3,1,5,2.83,0
351388,91450205675012755R,en,4502,3670,1000,00,,,0,50009,24395,24395,0,0,0,0,0,24395,24395,0,0,-25,33,0,0,0,0,0,53,0,0,0,3,1,0,1,0,0,0,0,1,2,1,3,28.36,1
351389,91450200664827879X,en,4502,3423,248000,00,,,0,499897.9,524597.38,523781.67,0,0,0,0,0,499897.9,499897.9,23883.77,815.71,-26778.71,261,0,0,0,15,2,260,13,0,13,103,65,0,56,0,0,6,25,25,15,56,56,11634.44,2
351390,91450222584319241E,en,4502,3391,2000,00,,,0,43790,44733,43790,943,943,0,0,0,43790,0,0,0,646,40,0,0,0,0,0,40,0,0,0,5,35,0,7,0,0,5,0,2,4,17,40,1110,0
351391,914502040865425558,en,4502,1929,500,00,,,0,32309.22,32309.22,32309.22,0,0,0,0,0,32309.22,26493.5,0,0,269.51,80,0,0,0,0,0,80,0,0,0,2,10,0,5,0,0,2,0,3,3,4,10,1635,0
351393,914502000836198874,en,4502,6560,1000,00,,,0,0,115.52,110,20,0,0,20,0,90,80.5,5,0.52,-68.3,9,0,0,0,0,0,4,1,0,1,4,4,0,0,0,0,0,0,0,4,3,4,27,0
351394,91450200348585783H,en,4502,3670,5000,00,,,0,107201,104351,88462,0,0,0,0,0,88462,88462,0,15889,6282,381,0,0,0,193,1,335,5,0,5,5,28,0,0,0,0,0,0,0,12,12,41,5096,0
351395,91450224669742639Y,en,4502,1741,5500,00,,,0,130000,114151,114151,0,0,0,0,0,114151,114151,0,0,1692,196,0,0,0,11,0,190,0,0,0,5,28,0,28,0,0,0,4,24,9,51,28,5350,3
351396,91450103MA5KE1839N,en,4502,7484,2000,00,,,0,0,40.78,40.78,0,0,0,0,0,40.78,20,0,0,-184.74,5,0,0,0,0,0,5,0,0,0,3,2,0,2,0,0,0,0,2,1,2,5,5,0
351397,91450205751220258K,en,4502,6513,2000,00,,,0,0,20825,20825,0,0,0,0,0,13660,13660,7165,0,167,17,0,0,0,3,0,17,0,0,0,6,8,0,0,0,0,0,0,0,5,4,5,1102,0
351398,91450204067423219N,en,4502,6560,2000,00,,,0,0,687.2,687.2,0,0,0,0,0,687.2,687.2,0,0,25.35,6,0,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0,0,5,5,37.4,0
351399,9145020007197112X8,en,4502,3670,3000,00,,,0,14252.05,13564.87,13564.87,0,0,0,0,0,13564.87,3642.59,0,0,25.38,67,0,0,0,0,0,65,0,0,0,11,15,0,0,0,0,0,0,0,6,8,7,1433.88,0
351400,91450200079085835M,en,4502,6599,2180,00,,,0,0,851.78,851.78,851.78,0,0,851.78,0,0,0,0,0,68.66,12,0,0,0,2,2,12,0,0,0,10,2,0,3,0,0,0,1,2,3,9,8,270,0
351401,91450200330670736Q,en,4502,7514,5000,00,,,0,0,1329.96,1329.96,193.65,0,0,193.65,0,0,0,1075.05,61.25,-69.65,5,0,0,0,0,0,5,0,0,0,5,0,4,5,0,0,0,3,2,2,3,5,317.49,0
351402,91450200MA5KANL72U,en,4502,6519,10000,00,,,0,0,5215.5,5215.5,2630,0,0,2630,0,2585.5,0,0,0,93.42,16,0,0,0,6,0,16,1,0,1,4,5,1,5,0,0,0,1,4,1,5,8,400,0
351403,91450204788417062R,en,4502,2912,5000,00,,,0,3315,2834,2725,109,56,0,53,0,230,230,2495,0,-9,11,0,0,0,0,0,11,3,0,3,4,4,0,6,1,3,0,0,2,2,7,8,360,2
351404,9145020071885171XM,en,4502,6531,2000,00,,,0,0,1636.32,1636.32,69.7,0,0,69.7,0,1063.6,1063.6,503.02,0,-242.01,9,0,0,0,0,0,9,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,143.7,0
351405,91450200MA5K9B2T35,en,4502,6560,5000,00,,,0,0,292,292,185,0,0,185,0,107,107,0,0,-67,7,0,0,0,1,1,7,2,2,0,2,0,0,2,0,0,0,2,0,2,5,7,280,7
351406,91450200273039031K,en,4502,3670,18000,00,,,0,95496,83044.84,83044.84,0,0,0,0,0,83044.84,53978.6,0,0,5355.44,75,0,0,0,10,0,75,2,0,2,12,12,9,0,0,0,0,0,0,10,9,12,3340,3
351407,91450200MA5KD98D7N,en,4502,7452,3000,00,,,0,0,315.16,315.16,315.16,0,0,315.16,0,0,0,0,0,242.77,6,0,0,0,0,0,6,2,0,2,4,0,0,1,0,0,0,0,1,1,5,6,268.68,1
351408,91450221699856899J,en,4502,2913,5580,00,,,0,5872.64,5872.64,5872.64,0,0,0,0,0,5872.64,600,0,0,121.9,25,0,0,0,0,0,25,0,0,0,2,1,0,0,0,0,0,0,0,5,6,6,247.8,0
351409,91450225588612410W,en,4502,2023,10000,00,,,0,103510.88,74620,74620,0,0,0,0,0,74620,74620,0,0,-3073,151,0,0,0,4,0,151,0,0,0,2,31,0,0,0,0,0,0,0,6,25,31,3150,2
351410,914502007968315380,en,4502,3670,1000,00,,,0,5300,4279.3,4279.3,0,0,0,0,0,4279.3,4279.3,0,0,-0.7,13,0,0,0,3,0,14,0,0,0,3,6,0,0,0,0,0,0,0,3,5,5,427.3,0
351411,9145020072765817X3,en,4502,7482,30020,00,,,0,0,37760.8,37760.8,37760.8,0,0,37760.8,0,0,0,0,0,1477.3,300,0,0,0,30,15,300,2,0,2,183,89,0,3,2,1,0,0,0,100,200,285,2308.2,5
351412,91450200682120228N,en,4502,2929,23000,00,,,0,74113,48008,48008,0,0,0,0,0,48008,4148,0,0,-2241,176,0,0,0,0,0,172,0,0,0,10,70,95,42,0,0,0,18,24,35,25,29,1577,3
351413,91450200595140271Y,en,4502,3670,1000,00,,,0,7877.2,7677.2,7677.2,0,0,0,0,0,7477.2,7477.2,0,200,539.21,15,0,0,0,0,0,15,0,0,0,1,3,0,3,0,0,1,1,1,2,3,5,15,2
351415,91450204MA5KEL0G9K,en,4502,7499,2000,00,,,0,0,3590,3590,730.55,0,0,730.55,0,2050.35,187.66,809.1,0,-81.2,6,0,0,0,0,0,6,0,0,0,4,2,0,2,0,0,0,1,1,1,5,6,345.86,0
351416,91450200751224363F,en,4502,3399,62876,00,,,0,52673,35656,35637,0,0,0,0,0,35637,35637,0,19,-4755,278,0,0,0,7,0,278,2,0,2,6,20,0,23,0,0,0,0,23,28,17,28,1097,0
351417,914502003403968301,en,4502,6560,2060,00,,,0,0,345.59,345.59,0,0,0,0,0,148.35,148.35,0,197.24,277.28,10,1,0,0,0,0,10,4,1,3,6,0,0,0,0,0,0,0,0,2,8,10,446.1,2
351418,91450200MA5KBHQD2C,en,4502,7513,500,00,,,0,0,87.37,87.37,87.37,0,0,87.37,0,0,0,0,0,44,8,0,0,0,2,2,8,0,0,0,3,2,0,2,0,0,0,0,2,1,7,8,300,10
351419,91450200MA5KDEK94U,en,4502,6599,5000,00,,,0,0,1515.25,695.14,243.72,0,243.72,0,0,631.58,491.33,639.95,0,50.55,21,0,0,0,9,3,20,0,0,0,4,17,0,4,0,0,0,2,2,6,12,10,325.37,0
351420,91450222566779017K,en,4502,1462,20000,13,2015,1,50000,193871,190070,190070,0,0,0,0,0,165380,165380,0,24690,-6491,100,0,0,0,10,2,68,2,1,1,19,18,0,3,0,0,3,0,0,5,2,21,6450,6
351421,91450200775994303E,en,4502,3489,1300,00,,,0,27680,23658,23658,0,0,0,0,0,12593,12371,11065,0,165,34,0,0,0,2,0,33,0,0,0,5,8,0,11,0,0,2,4,5,3,8,5,1370,0
351422,91450200MA5KB4K61P,en,4502,6531,500,00,,,0,0,200,200,200,0,0,200,0,0,0,0,0,-250.53,10,0,0,0,3,0,10,0,0,0,10,0,0,0,0,0,0,0,0,2,8,10,457,11
351423,914502040771121668,en,4502,3670,1000,00,,,0,5368,5368,5368,0,0,0,0,0,5368,3680,0,0,162,22,0,0,0,0,0,22,0,0,0,0,22,0,22,0,0,0,0,22,3,19,7,338,0
351424,914502030951155207,en,4502,6513,3500,00,,,0,0,1163,1163,580,0,0,580,0,583,0,0,0,104,12,1,0,0,3,0,12,1,0,1,11,0,0,0,0,0,0,0,0,2,10,10,41,0
351425,91450200099909694P,en,4502,5090,2100,00,,,0,0,3214.62,3214.62,0,0,0,0,0,3014.32,200.3,185.5,14.8,-929.67,13,0,0,0,0,0,15,1,0,1,2,3,0,6,1,1,1,1,2,3,6,3,456.5,0
351426,91450200794328218E,en,4502,3670,1203706.75,00,,,0,11920594,15288256,15140477,0,0,0,0,0,15140477,9281112,0,147779,263983,4321,8,0,0,663,120,4474,79,0,79,1733,887,1601,1537,44,206,571,659,57,84,1162,619,330630,124
351427,9145020007376065X0,en,4502,3514,50040,00,,,0,36871,36723,36723,0,0,0,0,0,36723,29378,0,0,2262,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,18,10,334,7
351428,91450204097721495D,en,4502,3360,1000,00,,,0,1260.02,1260.02,1260.02,0,0,0,0,0,1260.02,1260.02,0,0,132.78,9,0,0,0,0,0,9,0,0,0,6,3,0,1,0,0,0,1,0,3,1,6,370.7,11
351430,914502000771239305,en,4502,6560,1000,00,,,0,0,128.54,128.54,128.54,0,0,128.54,0,0,0,0,0,-145.05,8,0,0,0,3,2,8,0,0,0,3,4,0,0,0,0,0,0,0,2,2,7,91.44,7
351431,91450200675028415F,en,4502,3670,3000,00,,,0,80.25,80.25,80.25,0,0,0,0,0,80.25,80.25,0,0,-32.18,20,0,0,0,0,0,20,0,0,0,6,9,0,0,0,0,0,0,0,2,3,5,83,0
351432,91450200MA5K9DD28Q,en,4502,6599,2010,00,,,0,0,1578.5,1578.5,1578.5,0,0,1578.5,0,0,0,0,0,12.81,11,0,0,0,1,1,11,4,0,4,6,1,0,0,0,0,0,0,0,3,8,8,177,8
351433,91450200682105503T,en,4502,3670,2167,00,,,0,50250,42991,42069,0,0,0,0,0,42069,32813,0,922,808,71,0,0,0,10,5,66,0,0,0,7,10,0,3,0,0,0,1,2,8,3,9,3651,0
351434,91450223591333279C,en,4502,2661,10000,00,,,0,25262,25262,25262,0,0,0,0,0,25262,24951,0,0,508,17,0,0,0,0,0,16,0,0,0,1,6,0,2,0,0,0,1,1,4,3,7,1271,1
351435,91450221794313075H,en,4502,3589,90000,00,,,0,53353,53353,53353,0,0,0,0,0,53353,25183,0,0,2765,121,1,0,0,5,2,78,3,3,0,15,25,0,0,0,0,0,0,0,14,8,20,2651,2
351436,91450200MA5KBAHT7Y,en,4502,6519,5000,00,,,0,0,6781.31,6781.31,1356.26,0,0,1356.26,0,4746.92,4746.92,678.13,0,257,17,0,0,0,4,3,17,0,0,0,5,12,3,3,0,0,0,0,3,6,5,5,474.69,0
351437,91450200075230708P,en,4502,3429,60000,00,,,0,24786,24786,24786,0,0,0,0,0,23891,21068,895,0,1528,63,0,0,0,13,2,60,0,0,0,10,8,0,8,0,0,0,2,6,7,5,13,1510,0
351438,91450200708753657R,en,4502,1529,2030,13,2018,1,2030,1000,396.6,173.6,0,0,0,0,0,173.6,173.6,0,223,-549.03,22,0,0,0,1,0,19,2,0,2,3,8,0,2,0,0,0,2,0,5,2,7,400,1
351439,91450221052709863H,en,4502,3419,11655,11,2018,2,0,42703,40702,40702,0,0,0,0,0,39208,39208,0,1494,6486,36,0,0,0,0,0,38,2,0,2,9,5,0,0,0,0,0,0,0,0,0,21,3966,0
351440,91450200315874183F,en,4502,6513,10000,00,,,0,0,71.63,71.63,0.94,0,0,0.94,0,70.69,70.69,0,0,-151.53,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,2,2,18.2,0
351441,914502215690505122,en,4502,3670,4280,00,,,0,42985,45878,45878,0,0,0,0,0,45878,32114,0,0,2106,85,0,0,0,0,0,85,0,0,0,6,3,0,9,0,0,0,6,3,6,9,9,1012,0
351442,91450225584339621X,en,4502,2110,3000,00,,,0,258.45,258.45,175.37,83.08,0,0,83.08,0,175.37,175.37,0,0,-253.88,7,0,0,0,2,2,7,0,0,0,2,3,1,2,0,2,0,0,0,3,2,7,140,5
351443,9145020031017222X0,en,4502,5219,5020,00,,,0,0,2499,2499,0,0,0,0,0,388,388,2111,0,10,13,0,0,0,4,0,15,0,0,0,3,7,0,0,0,0,0,0,0,4,0,5,155,0
351444,91450200086527945Q,en,4502,6532,600,00,,,0,0,4.05,4.05,4.05,0,0,0,4.05,0,0,0,0,-616.65,30,0,0,0,28,4,25,1,0,1,21,7,0,0,0,0,0,0,0,7,16,16,95,14
351445,91450200664819756K,en,4502,3259,84535,00,,,0,66942,62389,57345,0,0,0,0,0,57345,57345,0,5044,1952,87,0,0,0,13,1,92,3,0,3,12,20,20,7,0,0,0,7,0,11,11,23,7000,11
351446,91450202MA5KCX3GX7,en,4502,6439,2000,00,,,0,0,1533.78,1533.78,221.21,0,0,221.21,0,0,0,1312.57,0,495.02,15,0,0,0,5,3,20,0,0,0,2,4,0,0,0,0,0,0,0,0,3,5,204,0
351448,9145022366971964XT,en,4502,2923,20000,00,,,0,57000,56928,56928,0,0,0,0,0,56928,34156.2,0,0,260,50,1,0,0,0,0,50,2,1,1,3,6,4,0,0,0,0,0,0,12,7,15,2355,1
351449,91450200MA5KDABK62,en,4502,8610,500,00,,,0,0,1151,1151,1,0,0,1,0,1150,973,0,0,-348.1,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,2,8,10,99.4,0
351450,91450204198767855U,en,4502,3670,600,00,,,0,162207,144366,144366,0,0,0,0,0,144366,93725,0,0,5144,310,0,0,0,22,0,329,0,0,0,4,10,8,13,0,0,1,10,2,11,10,39,5810,0
351451,91450200322588687L,en,4502,6433,2100,00,,,0,0,308,308,0,0,0,0,0,308,308,0,0,76.13,9,0,0,0,0,0,9,0,0,0,6,1,0,0,0,0,0,0,0,2,7,7,239,0
351452,91450200315949499K,en,4502,6560,500,00,,,0,0,792.87,792.87,792.87,0,0,792.87,0,0,0,0,0,-114.13,13,0,0,0,4,0,12,1,0,1,8,2,9,0,0,0,0,0,0,3,7,10,831.52,6
351453,91450204MA5K9FN43N,en,4502,7452,8000,00,,,0,0,2032,2032,2032,0,0,2032,0,0,0,0,0,134,26,0,0,0,2,2,26,0,0,0,16,8,3,0,0,0,0,0,0,4,7,25,114,1
351454,91450200198586819D,en,4502,0514,22450,00,,,0,0,54488,53231,0,0,0,0,0,53231,40168,0,1257,641,150,0,0,2,7,2,159,2,2,0,9,77,49,14,0,0,7,4,3,13,28,30,3600,0
351455,914502003159270626,en,4502,3424,500,00,,,0,220,99.06,99.06,99.06,0,0,99.06,0,0,0,0,0,-46.86,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,29,0
351456,914502005547336285,en,4502,7514,1000,00,,,0,0,106.67,106.67,0,0,0,0,0,106.67,77.45,0,0,-12.72,5,0,0,0,0,0,5,0,0,0,2,3,0,4,0,0,0,2,2,0,0,4,28.6,0
351457,91450200794349262P,en,4502,7452,8000,00,,,0,0,14560,14560,0,0,0,0,0,14560,14560,0,0,1928,64,0,0,0,0,0,63,1,0,1,17,34,0,0,0,0,0,0,0,20,40,18,1414,0
351458,914502003307147191,en,4502,6531,2000,00,,,0,0,325.14,325.14,0,0,0,0,0,325.14,325.14,0,0,6.5,7,0,0,0,0,0,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,6,330,0
351459,91450200718829686J,en,4502,4029,6010,00,,,0,509.14,997.67,997.67,63.64,0,0,0,63.64,429.88,224.94,447.99,56.16,-209.47,6,0,0,0,0,0,6,0,0,0,6,0,5,4,0,0,0,0,4,2,4,4,315.38,0
351460,91450204327324496F,en,4502,6513,2000,00,,,0,0,352.03,352.03,352.03,0,0,352.03,0,0,0,0,0,9.37,10,0,0,0,0,0,10,1,0,1,4,5,0,0,0,0,0,0,0,3,7,7,335.14,8
351461,91450200330721900H,en,4502,7492,200,00,,,0,0,214.56,214.56,214.56,0,0,0,214.56,0,0,0,0,17.95,6,0,0,0,0,0,5,2,0,2,3,1,2,0,0,0,0,0,0,1,3,2,50,4
351462,9145022107908084XA,en,4502,2646,5000,00,,,0,65577,65577,65577,0,0,0,0,0,65577,54087,0,0,12266,68,0,0,0,0,0,89,0,0,0,9,42,0,0,0,0,0,0,0,25,18,17,4531,6
351463,91450221763088186H,en,4502,3831,100680,00,,,0,175619,189580,189580,0,0,0,0,0,188513,147872,0,1067,-1226,90,0,0,0,5,2,90,0,0,0,7,6,7,2,1,1,0,0,0,8,15,15,8531,10
351464,914502001982303373,en,4502,2683,4500000,2,2004,1,1991000,179943,203238,196786,0,0,0,0,0,196786,147589,0,6452,53857,1736,0,0,0,104,10,1566,26,2,24,153,105,1052,143,13,11,39,54,26,35,184,22,6115,4
351465,9145020066483290XX,en,4502,7452,5000,00,,,0,0,10699,10699,8559,359,0,8200,0,691,0,0,1449,108,43,0,0,0,0,0,42,0,0,0,9,12,0,35,6,6,0,11,12,8,35,10,856,0
351466,91450200699858966W,en,4502,6540,5010,00,,,0,0,17444.33,17444.33,13606.58,0,0,13606.58,0,0,0,3837.75,0,271.83,51,0,0,0,0,0,46,0,0,0,14,21,0,8,1,0,1,4,2,11,15,10,918.81,0
351467,914502007852167678,en,4502,6560,1000,00,,,0,0,3376,3376,3376,0,0,3376,0,0,0,0,0,242.54,10,0,0,0,1,1,10,0,0,0,8,2,0,0,0,0,0,0,0,2,8,3,11,0
351468,914502217738735599,en,4502,1495,12000,00,,,0,121229,105293,105293,0,0,0,0,0,105293,78717,0,0,1856,65,0,0,0,0,0,65,2,0,2,28,14,0,10,0,0,6,1,3,3,5,19,1426,2
351469,9145020019858141XG,en,4502,3630,103000,00,,,0,617625,682242,639499,0,0,0,0,0,639499,639499,0,42743,19556,612,1,0,2,78,0,605,9,0,9,92,66,46,2,0,2,0,0,0,33,66,114,53041,46
351470,914502000674272010,en,4502,4011,6000,00,,,0,11993,11993,11993,0,0,0,0,0,11993,9600,0,0,816.1,29,0,0,0,5,0,27,0,0,0,5,10,0,17,0,0,0,1,16,6,10,8,410,3
351471,91450221330698923G,en,4502,3525,3500,00,,,0,7565,7218,7218,0,0,0,0,0,7218,7218,0,0,-284.19,32,0,0,0,3,0,30,0,0,0,2,7,0,0,0,0,0,0,0,2,5,30,3335,0
351472,91450200782126758W,en,4502,3670,1738700,00,,,0,2297773,2304920,2276494,0,0,0,0,0,2276494,2051820,0,28426,63347,670,0,0,1,10,10,684,3,0,3,118,87,0,425,1,2,11,279,132,7,87,69,82896,26
351473,91450200340422904F,en,4502,7530,1000,00,,,0,0,874.5,874.4,852.95,0,0,852.85,0,0,0,0,21.55,15.54,8,0,0,0,3,0,8,1,0,1,4,3,0,0,0,0,0,0,0,1,5,6,51.81,0
351474,914502233536487346,en,4502,4430,45000,00,,,0,60775,60775,60775,0,0,0,0,0,60775,60775,0,0,8790,24,0,0,0,0,0,24,0,0,0,2,0,0,0,0,0,0,0,0,6,0,10,3085,0
351475,914502046953647158,en,4502,7452,1000,00,,,0,0,9058.32,9058.32,9058.32,0,0,9058.32,0,0,0,0,0,12.66,21,0,0,0,4,1,21,0,0,0,5,12,0,10,0,0,3,6,1,6,8,6,560.34,8
351476,9145020005436212XN,en,4502,6511,2000,00,,,0,0,4384.27,4384.27,2000,0,0,2000,0,2384.27,2384.27,0,0,520.69,17,0,0,0,0,0,17,1,0,1,13,3,0,0,0,0,0,0,0,2,14,0,0,0
351477,91450200MA5KA0797L,en,4502,6519,2010,00,,,0,0,1657.4,1657.4,1657.4,0,0,1657.4,0,0,0,0,0,153,13,0,0,0,1,0,18,2,0,2,3,0,5,3,0,0,0,0,3,3,0,12,1051.18,4
351478,9145020057943080X5,en,4502,3424,1000,13,2018,1,10491.64,13005.65,10491.64,10491.64,0,0,0,0,0,10491.64,5410,0,0,259.64,40,0,0,0,6,0,37,0,0,0,0,8,7,0,0,0,0,0,0,5,8,15,660,0
